Actual,Predicted
120.99,120.99000000000038
50.0,50.0
155.0,155.0
37.0,37.0
40.0,40.0
145.0,145.0
100.0,100.0
42.0,42.0
100.0,100.0
145.0,145.0
89.97,89.97
42.0,42.0
48.97,48.96999999999994
37.0,37.0
45.0,45.0
37.97,37.969999999999885
155.0,155.0
62.0,62.0
135.0,135.0
100.0,100.0
68.0,68.0
95.0,95.0
90.0,90.0
95.0,95.0
95.0,95.0
65.0,65.0
24.97,24.969999999999974
60.97,60.97000000000002
85.0,85.0
50.0,50.0
65.0,65.0
125.0,125.0
55.0,55.0
45.0,45.0
120.0,120.0
70.0,70.0
32.0,32.0
95.0,95.0
85.0,85.0
85.97,85.97000000000007
142.97,142.96999999999977
95.0,95.0
140.0,140.0
80.0,80.0
35.0,35.0
150.0,150.0
145.0,145.0
165.0,165.0
300.0,300.0
175.0,175.0
120.99,120.98999999999982
32.97,32.96999999999994
145.0,145.0
28.0,28.0
65.0,65.0
65.0,65.0
70.97,70.97000000000006
150.0,150.0
100.0,100.0
150.0,150.0
58.97,58.9700000000001
90.0,90.0
90.0,90.0
105.0,105.0
360.0,360.0
90.0,90.0
28.0,28.0
75.0,75.0
110.0,110.0
95.0,95.0
50.0,50.0
95.0,95.0
85.0,85.0
50.0,50.0
360.0,360.0
125.0,125.0
80.0,80.0
105.0,105.0
55.97,55.97
170.0,170.0
235.0,235.0
65.0,65.0
90.0,90.0
75.0,75.0
60.0,60.0
130.0,130.0
120.0,120.0
39.97,39.969999999999914
140.99,140.98999999999984
45.0,45.0
45.0,45.0
19.97,19.970000000000024
42.0,42.0
150.0,150.0
77.0,77.0
24.97,25.019999999999982
120.0,120.0
42.97,42.96999999999993
125.0,125.0
120.0,120.0
123.97,123.96999999999984
32.0,32.0
26.97,26.969999999999967
40.0,40.0
175.0,175.0
45.0,45.0
100.0,100.0
80.0,80.0
125.0,125.0
68.0,68.0
100.0,100.0
260.0,260.0
69.97,69.97000000000003
200.0,200.0
100.0,100.0
130.0,130.0
130.0,130.0
100.0,100.0
38.0,38.0
155.0,155.0
55.0,55.0
85.97,85.97000000000007
75.0,75.0
37.0,37.0
215.0,215.0
51.97,51.969999999999985
135.0,135.0
41.97,41.96999999999989
50.0,50.0
120.0,120.0
48.97,48.96999999999994
95.0,95.0
45.0,45.0
60.0,60.0
80.0,80.0
99.97,99.96999999999994
185.0,185.0
95.0,95.0
99.97,99.96999999999994
170.0,170.0
44.97,44.96999999999991
46.0,46.0
170.0,170.0
175.0,175.0
55.0,55.0
80.0,80.0
35.0,35.0
64.97,64.97000000000004
135.0,135.0
95.0,95.0
75.0,75.0
26.97,26.969999999999967
145.0,145.0
125.0,125.0
50.0,50.0
80.0,80.0
83.97,83.97000000000007
90.0,90.0
48.97,48.96999999999994
130.0,130.0
80.0,80.0
395.0,395.0
90.0,90.0
55.0,55.0
48.97,48.96999999999994
37.0,37.0
65.97,65.97000000000004
105.0,105.0
175.0,175.0
55.0,55.0
27.0,27.0
19.97,19.990000000000023
80.0,80.0
75.0,75.0
108.0,108.0
34.0,34.0
125.0,125.0
95.0,95.0
140.0,140.0
69.97,69.97000000000003
590.0,590.0
120.0,120.0
75.0,75.0
42.0,42.0
35.0,35.0
80.0,80.0
90.0,90.0
60.0,60.0
95.0,95.0
60.0,60.0
160.0,160.0
100.0,100.0
72.97,72.88000000000007
200.0,200.0
190.0,190.0
85.0,85.0
90.0,90.0
95.0,95.0
90.0,90.0
25.0,25.0
164.99,164.98999999999992
175.0,175.0
90.0,90.0
70.0,70.0
150.0,150.0
80.0,80.0
90.0,90.0
115.0,115.0
40.0,40.0
42.97,42.95999999999993
80.0,80.0
135.0,135.0
75.0,75.0
35.97,35.96999999999991
175.0,175.0
100.0,100.0
115.0,115.0
60.0,60.0
80.0,80.0
42.0,42.0
80.0,80.0
95.0,95.0
47.0,47.0
200.0,200.0
75.0,75.0
245.0,245.0
50.0,50.0
95.0,95.0
182.99,182.99000000000007
120.99,120.99000000000038
55.0,55.0
68.0,68.0
190.0,190.0
97.97,97.96999999999997
95.0,95.0
300.0,300.0
65.97,65.97000000000001
75.0,75.0
130.0,130.0
225.0,225.0
155.0,155.0
115.0,115.0
170.0,170.0
42.0,42.0
190.0,190.0
56.97,56.970000000000006
75.97,75.97000000000004
175.0,175.0
115.0,115.0
80.0,80.0
30.0,30.0
210.0,210.0
120.99,120.99000000000038
150.0,150.0
80.0,80.0
120.0,120.0
90.0,90.0
85.0,85.0
175.0,175.0
80.0,80.0
29.97,31.169999999999945
95.0,95.0
80.97,80.97000000000007
75.0,75.0
135.0,135.0
85.97,85.97000000000007
160.0,160.0
40.97,40.96999999999991
145.0,145.0
100.0,100.0
45.0,45.0
120.99,120.99000000000038
115.0,115.0
182.99,182.99000000000007
60.0,60.0
48.0,48.0
175.0,175.0
125.0,125.0
85.0,85.0
205.0,205.0
150.0,150.0
210.0,210.0
63.97,64.00000000000004
75.97,75.97000000000004
95.0,95.0
155.0,155.0
75.0,75.0
70.0,70.0
95.0,95.0
85.0,85.0
89.97,89.97
110.0,110.0
26.97,26.969999999999967
90.0,90.0
170.0,170.0
53.97,53.97999999999999
590.0,590.0
85.0,85.0
120.0,120.0
120.0,120.0
150.0,150.0
31.97,31.969999999999896
120.99,120.99000000000038
45.0,45.0
69.0,69.0
145.0,145.0
175.0,175.0
210.0,210.0
155.0,155.0
105.0,105.0
18.0,18.0
120.99,120.99000000000038
58.97,58.9700000000001
26.0,26.0
44.0,44.0
1005.0,1005.0
80.0,80.0
160.0,160.0
130.0,130.0
47.0,47.0
58.97,58.9700000000001
27.0,27.0
175.0,175.0
160.0,160.0
70.0,70.0
55.0,55.0
130.0,130.0
16.0,16.0
145.0,145.0
190.0,190.0
165.0,165.0
50.0,50.0
65.0,65.0
95.0,95.0
41.97,41.96999999999989
55.0,55.0
60.0,60.0
51.97,51.969999999999985
85.0,85.0
85.0,85.0
82.97,82.97000000000006
35.0,35.0
115.0,115.0
170.0,170.0
45.0,45.0
95.0,95.0
100.0,100.0
145.0,145.0
85.97,85.97000000000007
115.0,115.0
60.0,60.0
190.0,190.0
151.97,151.96999999999974
80.0,80.0
70.97,70.97000000000006
120.99,120.99000000000038
100.0,100.0
130.0,130.0
31.97,31.969999999999896
69.97,69.97000000000003
330.0,330.0
54.0,54.0
180.0,180.0
80.0,80.0
40.0,40.0
130.0,130.0
80.0,80.0
45.0,45.0
42.0,42.0
54.97,54.97
37.0,37.0
100.0,100.0
46.0,46.0
165.0,165.0
95.0,95.0
125.0,125.0
215.0,215.0
30.0,30.0
16.97,16.860000000000024
32.97,32.97999999999994
120.99,120.99000000000038
80.0,80.0
130.0,130.0
35.97,35.96999999999991
175.0,175.0
160.0,160.0
130.0,130.0
92.97,92.97
150.0,150.0
72.97,72.97000000000004
90.0,90.0
108.97,108.96999999999989
65.0,65.0
37.0,37.0
41.97,41.96999999999989
140.0,140.0
24.0,24.0
325.0,325.0
120.0,120.0
105.0,105.0
89.97,89.97
130.0,130.0
100.0,100.0
68.0,68.0
55.0,55.0
147.99,147.9899999999999
190.0,190.0
170.0,170.0
115.0,115.0
55.0,55.0
64.0,64.0
195.0,195.0
45.0,45.0
140.0,140.0
45.0,45.0
150.0,150.0
385.0,385.0
65.0,65.0
95.0,95.0
170.0,170.0
42.0,42.0
31.97,31.9699999999999
87.97,87.94000000000004
68.0,68.0
37.0,37.0
60.0,60.0
175.0,175.0
175.0,175.0
126.99,126.9899999999998
35.0,35.0
350.0,350.0
44.97,44.969999999999935
135.0,135.0
80.0,80.0
60.0,60.0
85.0,85.0
60.0,60.0
45.0,45.0
28.97,28.969999999999956
52.0,52.0
48.0,48.0
20.0,20.0
125.0,125.0
80.0,80.0
120.0,120.0
89.97,89.97
115.0,115.0
65.0,65.0
68.0,68.0
500.0,500.9
75.97,75.97000000000004
220.0,220.0
95.0,95.0
225.0,225.0
140.0,140.0
175.0,175.0
180.0,180.0
80.0,80.0
85.0,85.0
80.0,80.0
133.99,133.98999999999998
230.0,230.0
40.0,40.0
95.0,95.0
125.0,125.0
200.0,200.0
130.0,130.0
120.99,120.99000000000038
32.97,32.96999999999994
40.0,40.0
28.0,28.0
120.0,120.0
210.0,210.0
120.99,120.99000000000038
120.99,120.99000000000038
75.0,75.0
48.97,48.96999999999994
55.97,55.97
51.97,51.969999999999985
32.0,32.0
190.0,190.0
45.0,45.0
62.97,62.97
120.0,120.0
80.0,80.0
100.0,100.0
80.0,80.0
125.0,125.0
128.0,128.0
122.99,122.9899999999998
32.0,32.0
74.0,74.0
105.0,105.0
100.0,100.0
89.97,89.97
90.0,90.0
145.0,145.0
175.0,175.0
135.0,135.0
35.97,35.96999999999991
160.0,160.0
110.0,110.0
130.0,130.0
100.0,100.0
40.0,40.0
85.0,85.0
68.97,68.97000000000004
135.0,135.0
42.97,43.369999999999926
105.0,105.0
100.0,100.0
50.0,50.0
245.0,245.0
41.97,41.96999999999989
95.0,95.0
110.0,110.0
123.97,123.96999999999984
160.0,160.0
58.0,58.0
68.0,68.0
355.0,355.0
80.0,80.0
108.97,108.96999999999989
41.97,41.96999999999992
60.0,60.0
50.0,50.0
220.0,220.0
235.0,235.0
45.0,45.0
65.0,65.0
30.0,30.0
60.0,60.0
64.0,64.0
235.0,235.0
105.0,105.0
42.0,42.0
90.0,90.0
55.0,55.0
48.0,48.0
140.0,140.0
35.0,35.0
42.0,42.0
125.0,125.0
100.97,100.96999999999994
210.0,210.0
90.0,90.0
55.0,55.0
45.0,45.0
160.0,160.0
195.0,195.0
65.0,65.0
85.0,85.0
120.0,120.0
40.0,40.0
245.0,245.0
95.0,95.0
200.0,200.0
285.0,285.0
50.0,50.0
190.0,190.0
120.0,120.0
45.0,45.0
40.0,40.0
70.0,70.0
135.0,135.0
32.0,32.0
42.0,42.0
65.0,65.0
45.0,45.0
55.0,55.0
230.0,230.0
90.0,90.0
175.0,175.0
145.0,145.0
233.97,233.93000000000015
165.0,165.0
235.0,235.0
175.0,175.0
160.0,160.0
85.0,85.0
36.0,36.0
51.97,51.969999999999985
120.0,120.0
51.97,51.969999999999985
80.0,80.0
47.0,47.0
31.97,31.9699999999999
45.0,45.0
130.0,130.0
115.0,115.0
90.0,90.0
120.99,120.99000000000038
45.0,45.0
130.0,130.0
90.0,90.0
46.0,46.0
78.97,78.97000000000007
92.97,92.97
190.0,190.0
38.97,38.96999999999992
235.0,235.0
145.0,145.0
280.0,280.0
45.0,45.0
47.0,47.0
130.0,130.0
80.0,80.0
35.0,35.0
95.0,95.0
175.0,175.0
135.0,135.0
103.97,103.96999999999993
64.0,64.0
80.0,80.0
180.0,180.0
26.97,26.969999999999967
85.0,85.0
155.0,155.0
86.97,86.97000000000004
210.0,210.0
155.0,155.0
80.0,80.0
100.0,100.0
126.99,126.9899999999998
45.0,45.0
44.97,44.96999999999991
45.0,45.0
105.0,105.0
295.0,295.0
90.0,90.0
85.0,85.0
40.0,40.0
135.0,135.0
70.0,70.0
75.0,75.0
100.0,100.0
55.0,55.0
60.0,60.0
235.0,235.0
45.0,45.0
32.97,32.96999999999994
45.0,45.0
70.0,70.0
270.0,270.0
80.0,80.0
135.0,135.0
78.0,78.0
100.0,100.0
64.0,64.0
210.0,210.0
135.0,135.0
171.99,171.9899999999999
80.0,80.0
164.99,164.98999999999992
140.0,140.0
75.0,75.0
80.0,80.0
230.0,230.0
45.0,45.0
200.0,200.0
76.97,76.97000000000007
53.97,53.96999999999999
68.0,68.0
140.99,140.98999999999987
68.0,68.0
35.0,35.0
55.0,55.0
210.0,210.0
42.0,42.0
35.0,35.0
40.0,40.0
160.0,160.0
52.97,52.96999999999999
58.0,58.0
23.97,23.96999999999999
175.0,175.0
115.0,115.0
120.0,120.0
80.0,80.0
68.97,68.97000000000004
45.0,45.0
200.0,200.0
65.97,65.97000000000001
120.0,120.0
106.97,106.9700000000004
35.0,35.0
126.99,126.9899999999998
35.0,35.0
85.0,85.0
160.0,160.0
69.97,69.97000000000003
80.0,80.0
123.97,123.96999999999984
150.0,150.0
120.0,120.0
65.0,65.0
229.97,229.9700000000001
350.0,350.0
137.97,137.96999999999977
130.0,130.0
110.0,110.0
80.97,80.97000000000008
135.0,135.0
68.0,68.0
125.0,125.0
225.0,225.0
80.0,80.0
48.97,48.96999999999996
105.0,105.0
115.0,115.0
190.0,190.0
35.0,35.0
35.0,35.0
62.97,62.97000000000003
85.0,85.0
49.97,49.96999999999997
120.0,120.0
40.0,40.0
100.0,100.0
85.97,85.97000000000007
17.97,17.970000000000024
68.0,68.0
175.0,175.0
245.0,245.0
50.0,50.0
105.0,105.0
155.0,155.0
90.0,90.0
150.0,150.0
147.99,147.9899999999999
175.0,175.0
122.99,122.9899999999998
128.0,128.0
45.0,45.0
41.97,41.96999999999989
68.97,68.97000000000004
100.0,100.0
70.0,70.0
35.0,35.0
75.0,75.0
135.0,135.0
375.0,375.0
85.0,85.0
85.0,85.0
120.0,120.0
164.99,164.98999999999992
55.0,55.0
100.0,100.0
85.0,85.0
75.0,75.0
150.0,150.0
145.0,145.0
35.97,35.96999999999993
100.0,100.0
74.0,74.0
82.0,82.0
75.0,75.0
400.0,400.0
185.0,185.0
84.97,84.97000000000006
150.0,150.0
45.0,45.0
55.0,55.0
45.0,45.0
45.97,46.049999999999955
95.0,95.0
60.0,60.0
140.0,140.0
100.0,100.0
120.0,120.0
125.0,125.0
171.99,171.9899999999999
120.99,120.99000000000038
70.0,70.0
150.0,150.0
36.0,36.0
50.0,50.0
90.0,90.0
42.97,42.96999999999993
190.0,190.0
48.0,48.0
44.0,44.0
25.97,25.969999999999963
100.0,100.0
40.0,40.0
95.0,95.0
310.0,310.0
260.0,260.0
45.0,45.0
75.0,75.0
70.97,70.97000000000006
85.0,85.0
95.0,95.0
31.97,31.969999999999896
85.0,85.0
210.0,210.0
140.0,140.0
170.0,170.0
160.0,160.0
45.0,45.0
95.0,95.0
62.97,62.97
21.97,21.969999999999995
29.97,29.969999999999956
42.0,42.0
70.0,70.0
90.0,90.0
385.0,385.0
105.0,105.0
175.0,175.0
55.0,55.0
44.97,44.96999999999992
100.97,100.96999999999994
330.0,330.0
72.97,73.24150000000006
210.0,210.0
120.0,120.0
188.99,188.99000000000007
40.0,40.0
135.0,135.0
72.97,72.97000000000006
245.0,245.0
120.0,120.0
28.97,28.969999999999956
200.0,200.0
45.0,45.0
106.97,106.9700000000004
89.97,89.97
40.0,40.0
65.0,65.0
35.0,35.0
115.0,115.0
125.0,125.0
235.0,235.0
51.97,51.93999999999998
60.0,60.0
68.0,68.0
60.0,60.0
180.0,180.0
210.0,210.0
195.0,195.0
200.0,200.0
40.0,40.0
120.99,120.99000000000038
50.0,50.0
85.0,85.0
103.97,103.96999999999993
45.0,45.0
80.0,80.0
58.0,58.0
115.0,115.0
62.97,62.970000000000006
225.0,225.0
65.0,65.0
32.0,32.0
65.0,65.0
100.0,100.0
115.0,115.0
90.0,90.0
95.0,95.0
85.0,85.0
90.0,90.0
180.0,180.0
126.97,127.08999999999982
34.97,34.95999999999993
55.0,55.0
47.0,47.0
190.0,190.0
68.0,68.0
48.0,48.0
64.97,64.97000000000004
48.97,48.96999999999994
35.0,35.0
145.0,145.0
168.99,168.29899999999986
70.0,70.0
31.97,31.969999999999896
106.97,106.9700000000004
145.0,145.0
155.0,155.0
125.0,125.0
235.0,235.0
152.97,152.96999999999974
66.97,66.97000000000006
100.0,100.0
90.0,90.0
65.0,65.0
170.0,170.0
133.99,133.98999999999998
35.97,35.96999999999991
35.0,35.0
115.0,115.0
55.0,55.0
78.97,78.97000000000007
210.0,210.0
85.0,85.0
60.0,60.0
180.0,180.0
115.0,115.0
35.0,35.0
75.0,75.0
123.97,123.96999999999984
40.97,40.96999999999991
175.0,175.0
75.97,75.97000000000004
30.0,30.0
200.0,200.0
210.0,210.0
225.0,225.0
180.0,180.0
32.97,32.96999999999994
51.97,51.969999999999985
135.0,135.0
40.0,40.0
85.0,85.0
60.0,60.0
45.0,45.0
260.0,260.0
120.99,120.99000000000038
80.0,80.0
120.0,120.0
210.0,210.0
145.0,145.0
140.0,140.0
150.0,150.0
35.0,35.0
32.0,32.0
55.0,55.0
40.0,40.0
105.0,105.0
37.97,37.969999999999885
100.0,100.0
164.99,164.98999999999992
55.0,55.0
85.0,85.0
225.0,225.0
190.0,190.0
68.0,68.0
30.0,30.0
28.97,28.969999999999946
90.0,90.0
84.0,84.0
115.0,115.0
37.0,37.0
74.0,74.0
135.0,135.0
125.0,125.0
30.97,31.629999999999946
260.0,260.0
340.0,340.0
150.0,150.0
59.97,59.97000000000002
50.0,50.0
70.0,70.0
140.0,140.0
122.97,122.96999999999984
100.0,100.0
85.97,85.97000000000007
90.0,90.0
40.0,40.0
160.0,160.0
48.0,48.0
40.0,40.0
90.0,90.0
54.0,54.0
30.0,30.0
182.99,182.99000000000007
65.0,65.0
100.0,100.0
68.0,68.0
145.0,145.0
80.0,80.0
72.97,72.97000000000004
155.0,155.0
56.0,56.0
210.0,210.0
488.97,488.97000000000065
95.0,95.0
80.97,80.97000000000008
100.0,100.0
245.0,245.0
42.97,42.96999999999993
44.97,44.969999999999935
145.0,145.0
125.0,125.0
80.0,80.0
85.0,85.0
18.97,18.94000000000002
75.0,75.0
85.0,85.0
85.0,85.0
55.0,55.0
125.0,125.0
60.0,60.0
90.0,90.0
165.0,165.0
85.0,85.0
135.0,135.0
31.97,31.969999999999896
85.0,85.0
190.0,190.0
42.0,42.0
125.0,125.0
100.0,100.0
260.0,260.0
85.0,85.0
235.0,235.0
260.0,260.0
62.97,62.970000000000006
201.97,201.96999999999997
100.0,100.0
90.0,90.0
80.0,80.0
240.0,240.0
225.0,225.0
41.0,41.0
85.0,85.0
68.0,68.0
35.0,35.0
38.0,38.0
130.0,130.0
100.0,100.0
140.0,140.0
135.0,135.0
110.0,110.0
130.0,130.0
100.0,100.0
44.97,44.96999999999991
100.0,100.0
145.0,145.0
130.0,130.0
45.97,45.96999999999994
35.0,35.0
60.0,60.0
235.0,235.0
120.99,120.99000000000038
94.97,94.96999999999998
70.0,70.0
37.0,37.0
90.0,90.0
160.0,160.0
210.0,210.0
42.0,42.0
105.0,105.0
190.0,190.0
125.0,125.0
45.0,45.0
130.0,130.0
74.97,74.97000000000006
135.0,135.0
50.0,50.0
28.97,28.96999999999995
89.97,89.94000000000001
120.99,120.99000000000038
270.0,270.0
80.0,80.0
103.97,103.96999999999993
65.97,65.97000000000004
105.0,105.0
28.97,28.959999999999958
84.97,84.97000000000006
245.0,245.0
175.0,175.0
105.0,105.0
180.0,180.0
37.97,37.969999999999885
155.0,155.0
160.0,160.0
170.0,170.0
70.0,70.0
75.0,75.0
100.0,100.0
175.0,175.0
55.0,55.0
65.0,65.0
92.97,92.97
155.0,155.0
90.0,90.0
40.0,40.0
90.97,90.97000000000001
70.0,70.0
48.0,48.0
115.0,115.0
55.0,55.0
106.97,106.9700000000004
85.0,85.0
80.0,80.0
65.0,65.0
90.0,90.0
40.97,40.90999999999991
58.0,58.0
225.0,225.0
36.0,36.0
85.0,85.0
145.0,145.0
170.0,170.0
175.0,175.0
130.0,130.0
175.0,175.0
75.0,75.0
47.5,47.5
58.0,58.0
245.0,245.0
125.0,125.0
125.0,125.0
80.0,80.0
180.0,180.0
80.0,80.0
55.0,55.0
60.97,60.97000000000002
65.0,65.0
164.99,164.98999999999992
47.0,47.0
85.0,85.0
24.0,24.0
200.0,200.0
42.0,42.0
54.0,54.0
165.0,165.0
64.0,64.0
28.97,28.969999999999956
69.97,69.97000000000004
50.0,50.0
64.0,64.0
130.0,130.0
35.0,35.0
90.0,90.0
225.0,225.0
41.97,41.96999999999989
110.0,110.0
85.0,85.0
180.0,180.0
37.0,37.0
84.97,84.97000000000006
47.5,47.5
145.0,145.0
88.97,88.97000000000001
110.0,110.0
40.0,40.0
105.0,105.0
75.0,75.0
68.0,68.0
35.0,35.0
24.97,24.969999999999985
80.0,80.0
75.0,75.0
61.97,61.97000000000003
170.0,170.0
95.0,95.0
120.0,120.0
35.0,35.0
150.0,150.0
157.99,157.9899999999998
225.0,225.0
145.0,145.0
105.0,105.0
280.0,280.0
350.0,350.0
130.0,130.0
70.0,70.0
84.97,84.97000000000006
135.0,135.0
48.97,48.96999999999994
120.0,120.0
152.97,152.96999999999974
75.0,75.0
90.0,90.0
40.0,40.0
45.0,45.0
30.0,30.0
42.0,42.0
120.99,120.99000000000038
137.97,137.93079999999978
130.0,130.0
147.99,147.9899999999999
100.0,100.0
65.0,65.0
145.0,145.0
80.0,80.0
110.0,110.0
355.0,355.0
165.0,165.0
90.0,90.0
90.0,90.0
100.0,100.0
115.0,115.0
245.0,245.0
38.0,38.0
135.0,135.0
210.0,210.0
50.0,50.0
175.0,175.0
80.0,80.0
80.0,80.0
65.0,65.0
125.0,125.0
41.97,41.96999999999989
48.0,48.0
26.0,26.0
68.0,68.0
37.97,37.969999999999885
95.0,95.0
50.0,50.0
61.97,61.97000000000003
150.0,150.0
175.0,175.0
35.0,35.0
106.97,106.9700000000004
26.97,26.969999999999967
30.97,30.96999999999995
116.97,116.96999999999987
105.0,105.0
80.0,80.0
28.0,28.0
130.97,130.9699999999998
145.0,145.0
175.0,175.0
100.0,100.0
100.0,100.0
40.0,40.0
40.0,40.0
28.97,28.969999999999956
55.0,55.0
145.0,145.0
171.99,171.9899999999999
35.0,35.0
45.0,45.0
90.0,90.0
135.0,135.0
120.99,120.99000000000038
100.0,100.0
355.0,355.0
135.0,135.0
145.0,145.0
37.0,37.0
17.97,17.940000000000026
62.97,62.970000000000006
35.0,35.0
235.0,235.0
125.0,125.0
60.0,60.0
115.0,115.0
92.97,92.97
120.99,120.99000000000038
175.0,175.0
110.0,110.0
400.0,400.0
102.0,102.0
35.0,35.0
125.0,125.0
100.0,100.0
55.0,55.0
70.0,70.0
80.0,80.0
80.0,80.0
180.0,180.0
210.0,210.0
164.99,164.98999999999992
100.0,100.0
70.0,70.0
65.0,65.0
80.0,80.0
85.0,85.0
126.99,126.9899999999998
58.0,58.0
90.0,90.0
68.0,68.0
120.0,120.0
64.97,64.97000000000004
330.0,330.0
75.0,75.0
60.0,60.0
44.97,44.969999999999935
65.0,65.0
78.97,78.97000000000007
45.0,45.0
210.0,210.0
38.97,38.969999999999914
70.0,70.0
80.0,80.0
100.0,100.0
90.0,90.0
95.0,95.0
150.0,150.0
170.0,170.0
40.0,40.0
100.0,100.0
54.0,54.0
85.0,85.0
55.0,55.0
55.0,55.0
300.0,300.0
133.99,133.98999999999998
115.0,115.0
29.97,29.889999999999954
105.0,105.0
115.0,115.0
80.0,80.0
210.0,210.0
123.97,123.96999999999984
47.0,47.0
140.0,140.0
133.99,133.98999999999998
90.0,90.0
175.0,175.0
26.97,26.93999999999997
145.0,145.0
150.0,150.0
60.0,60.0
62.97,62.970000000000006
130.0,130.0
133.99,133.98999999999998
30.97,30.96999999999995
175.0,175.0
80.0,80.0
165.0,165.0
40.0,40.0
25.0,25.0
150.0,150.0
36.97,36.96999999999992
100.0,100.0
64.0,64.0
76.97,76.97000000000007
260.0,260.0
75.0,75.0
350.0,350.0
112.0,112.0
85.0,85.0
180.0,180.0
145.0,145.0
60.97,60.97000000000002
200.0,200.0
75.0,75.0
155.0,155.0
165.0,165.0
95.0,95.0
182.99,182.99000000000007
110.0,110.0
80.0,80.0
55.0,55.0
110.0,110.0
40.0,40.0
165.0,165.0
55.0,55.0
165.0,165.0
40.0,40.0
225.0,225.0
110.0,110.0
73.97,73.97000000000007
130.0,130.0
61.97,61.97000000000003
105.0,105.0
100.0,100.0
48.97,48.96999999999994
130.0,130.0
80.0,80.0
65.0,65.0
145.0,145.0
260.0,260.0
310.0,310.0
80.0,80.0
170.0,170.0
165.0,165.0
165.0,165.0
200.0,200.0
115.0,115.0
55.0,55.0
105.0,105.0
65.97,65.97000000000004
65.0,65.0
31.97,31.969999999999896
24.97,24.969999999999974
175.0,175.0
85.0,85.0
12.0,11.98
90.0,90.0
235.0,235.0
200.0,200.0
220.0,220.0
45.0,45.0
140.0,140.0
87.97,88.01000000000003
200.0,200.0
58.97,58.9700000000001
160.0,160.0
105.0,105.0
45.0,45.0
175.0,175.0
190.0,190.0
110.0,110.0
78.0,78.0
28.97,28.969999999999956
120.0,120.0
24.5,24.5
65.0,65.0
85.0,85.0
270.0,270.0
39.97,39.969999999999914
58.97,58.9700000000001
31.97,31.9699999999999
135.0,135.0
105.0,105.0
65.0,65.0
44.0,44.0
164.99,164.98999999999992
260.0,260.0
235.0,235.0
165.0,165.0
120.99,120.99000000000038
50.0,50.0
34.0,34.0
68.0,68.0
150.0,150.0
80.0,80.0
225.0,225.0
55.0,55.0
110.0,110.0
72.97,73.24150000000006
120.0,120.0
70.0,70.0
38.0,38.0
25.0,25.0
95.0,95.0
100.0,100.0
37.97,37.969999999999885
180.0,180.0
60.0,60.0
85.0,85.0
32.0,32.0
25.97,25.969999999999963
150.0,150.0
150.0,150.0
85.0,85.0
90.0,90.0
85.0,85.0
30.0,30.0
69.97,69.97000000000003
100.0,100.0
80.0,80.0
130.97,130.9699999999998
110.0,110.0
95.0,95.0
90.0,90.0
14.97,15.050000000000022
24.0,24.0
41.0,41.0
110.0,110.0
145.0,145.0
85.0,85.0
55.0,55.0
180.0,180.0
40.97,40.96999999999991
60.0,60.0
175.0,175.0
105.0,105.0
90.0,90.0
180.0,180.0
17.97,17.970000000000024
65.0,65.0
200.0,200.0
62.97,62.97
85.0,85.0
147.99,147.9899999999999
80.0,80.0
175.0,175.0
50.0,50.0
80.0,80.0
120.0,120.0
170.0,170.0
100.0,100.0
90.0,90.0
26.97,26.969999999999967
145.0,145.0
35.0,35.0
147.99,147.9899999999999
140.0,140.0
100.0,100.0
95.0,95.0
182.99,182.99000000000007
110.0,110.0
105.0,105.0
90.0,90.0
170.0,170.0
35.0,35.0
130.0,130.0
65.0,65.0
75.0,75.0
145.0,145.0
95.0,95.0
92.97,92.97
38.97,38.969999999999914
52.97,52.96999999999999
106.97,106.9700000000004
100.0,100.0
135.0,135.0
100.0,100.0
120.99,120.99000000000038
160.0,160.0
95.0,95.0
122.0,122.0
80.0,80.0
235.0,235.0
147.99,147.9899999999999
95.0,95.0
90.0,90.0
210.0,210.0
150.0,150.0
95.0,95.0
60.0,60.0
45.0,45.0
35.97,36.03999999999993
85.0,85.0
110.0,110.0
60.0,60.0
47.0,47.0
55.0,55.0
85.0,85.0
140.0,140.0
115.0,115.0
125.0,125.0
165.0,165.0
24.97,24.969999999999967
95.0,95.0
90.0,90.0
145.0,145.0
47.0,47.0
190.0,190.0
150.0,150.0
90.0,90.0
70.0,70.0
110.0,110.0
105.0,105.0
105.0,105.0
21.97,21.969999999999995
150.0,150.0
60.0,60.0
42.0,42.0
125.0,125.0
37.97,37.969999999999885
105.0,105.0
125.0,125.0
58.0,58.0
80.0,80.0
30.0,30.0
245.0,245.0
75.0,75.0
225.0,225.0
90.0,90.0
100.0,100.0
65.97,65.97000000000001
35.0,35.0
112.97,112.96999999999987
135.0,135.0
110.0,110.0
147.99,147.9899999999999
48.0,48.0
168.99,168.9899999999999
112.97,113.06999999999988
72.0,72.0
100.0,100.0
93.97,93.88999999999999
102.0,102.0
100.0,100.0
80.0,80.0
125.0,125.0
31.97,31.969999999999903
145.0,145.0
75.0,75.0
55.0,55.0
44.97,44.96999999999992
220.0,220.0
64.97,64.97000000000004
190.0,190.0
190.0,190.0
155.0,155.0
120.0,120.0
75.0,75.0
125.0,125.0
60.0,60.0
28.0,28.0
85.0,85.0
85.0,85.0
90.0,90.0
120.99,120.99000000000038
44.97,44.969999999999935
32.0,32.0
123.97,123.96999999999984
55.0,55.0
170.0,170.0
60.0,60.0
47.0,47.0
250.0,250.0
42.0,42.0
28.97,28.969999999999946
